Sample_ID_1	Sample_ID_2	Population_1	Population_2	Ind_1	Ind_2	CHRType	Ka	Value	Triangle
FR048	PDOM2022NLD0041J	G	H	G_04	H_01	Allosome	K = 4	-0.061597	Individual
FR044	PDOM2022NLD0041J	G	H	G_02	H_01	Autosomes	K = 6	 0.000980	Individual
FR051	PDOM2022NLD0041J	G	H	G_07	H_01	Allosome	K = 4	 0.027349	Individual
FR064	PDOM2022NLD0041J	G	H	G_10	H_01	Autosomes	K = 7	-0.001478	Individual
FR049	PDOM2022NLD0041J	G	H	G_05	H_01	Allosome	K = 7	-0.025248	Individual
FR041	PDOM2022NLD0041J	G	H	G_01	H_01	Autosomes	K = 4	-0.002229	Individual
FR064	PDOM2022NLD0041J	G	H	G_10	H_01	Autosomes	K = 6	-0.003895	Individual
FR051	PDOM2022NLD0041J	G	H	G_07	H_01	Allosome	K = 2	-0.014119	Individual
FR046	PDOM2022NLD0041J	G	H	G_03	H_01	Allosome	K = 2	-0.054060	Individual
FR064	PDOM2022NLD0041J	G	H	G_10	H_01	Autosomes	K = 4	-0.003127	Individual
FR051	PDOM2022NLD0041J	G	H	G_07	H_01	Autosomes	K = 7	 0.000081	Individual
FR063	PDOM2022NLD0041J	G	H	G_09	H_01	Autosomes	K = 6	-0.004631	Individual
FR046	PDOM2022NLD0041J	G	H	G_03	H_01	Allosome	K = 5	-0.035836	Individual
FR050	PDOM2022NLD0041J	G	H	G_06	H_01	Autosomes	K = 4	-0.000827	Individual
FR049	PDOM2022NLD0041J	G	H	G_05	H_01	Autosomes	K = 5	 0.003550	Individual
FR063	PDOM2022NLD0041J	G	H	G_09	H_01	Autosomes	K = 3	-0.006506	Individual
FR046	PDOM2022NLD0041J	G	H	G_03	H_01	Autosomes	K = 3	-0.006821	Individual
FR041	PDOM2022NLD0041J	G	H	G_01	H_01	Allosome	K = 7	 0.025363	Individual
FR048	PDOM2022NLD0041J	G	H	G_04	H_01	Autosomes	K = 6	 0.001990	Individual
FR049	PDOM2022NLD0041J	G	H	G_05	H_01	Allosome	K = 4	 0.006689	Individual
FR041	PDOM2022NLD0041J	G	H	G_01	H_01	Autosomes	K = 6	-0.003006	Individual
FR048	PDOM2022NLD0041J	G	H	G_04	H_01	Allosome	K = 6	-0.035305	Individual
FR049	PDOM2022NLD0041J	G	H	G_05	H_01	Autosomes	K = 7	 0.004196	Individual
FR061	PDOM2022NLD0041J	G	H	G_08	H_01	Allosome	K = 6	 0.047702	Individual
FR041	PDOM2022NLD0041J	G	H	G_01	H_01	Autosomes	K = 7	-0.001930	Individual
FR049	PDOM2022NLD0041J	G	H	G_05	H_01	Autosomes	K = 6	 0.002935	Individual
FR051	PDOM2022NLD0041J	G	H	G_07	H_01	Autosomes	K = 5	 0.000001	Individual
FR061	PDOM2022NLD0041J	G	H	G_08	H_01	Autosomes	K = 4	 0.000839	Individual
FR044	PDOM2022NLD0041J	G	H	G_02	H_01	Allosome	K = 4	-0.013241	Individual
FR044	PDOM2022NLD0041J	G	H	G_02	H_01	Allosome	K = 6	 0.016980	Individual
FR044	PDOM2022NLD0041J	G	H	G_02	H_01	Allosome	K = 5	 0.018372	Individual
FR041	PDOM2022NLD0041J	G	H	G_01	H_01	Autosomes	K = 3	-0.010015	Individual
FR041	PDOM2022NLD0041J	G	H	G_01	H_01	Allosome	K = 6	 0.023524	Individual
FR048	PDOM2022NLD0041J	G	H	G_04	H_01	Autosomes	K = 3	-0.004366	Individual
FR044	PDOM2022NLD0041J	G	H	G_02	H_01	Autosomes	K = 4	 0.001492	Individual
FR064	PDOM2022NLD0041J	G	H	G_10	H_01	Allosome	K = 5	-0.017224	Individual
FR064	PDOM2022NLD0041J	G	H	G_10	H_01	Allosome	K = 2	-0.029328	Individual
FR064	PDOM2022NLD0041J	G	H	G_10	H_01	Autosomes	K = 5	-0.002468	Individual
FR064	PDOM2022NLD0041J	G	H	G_10	H_01	Allosome	K = 7	-0.019880	Individual
FR050	PDOM2022NLD0041J	G	H	G_06	H_01	Autosomes	K = 3	-0.006344	Individual
FR044	PDOM2022NLD0041J	G	H	G_02	H_01	Autosomes	K = 2	-0.003966	Individual
FR050	PDOM2022NLD0041J	G	H	G_06	H_01	Autosomes	K = 6	 0.001093	Individual
FR046	PDOM2022NLD0041J	G	H	G_03	H_01	Autosomes	K = 5	-0.001415	Individual
FR061	PDOM2022NLD0041J	G	H	G_08	H_01	Autosomes	K = 7	 0.001426	Individual
FR050	PDOM2022NLD0041J	G	H	G_06	H_01	Autosomes	K = 2	-0.004932	Individual
FR044	PDOM2022NLD0041J	G	H	G_02	H_01	Autosomes	K = 3	-0.005940	Individual
FR050	PDOM2022NLD0041J	G	H	G_06	H_01	Allosome	K = 3	-0.106142	Individual
FR063	PDOM2022NLD0041J	G	H	G_09	H_01	Autosomes	K = 4	-0.003276	Individual
FR063	PDOM2022NLD0041J	G	H	G_09	H_01	Allosome	K = 4	 0.088386	Individual
FR048	PDOM2022NLD0041J	G	H	G_04	H_01	Autosomes	K = 5	 0.000114	Individual
FR061	PDOM2022NLD0041J	G	H	G_08	H_01	Allosome	K = 7	 0.048193	Individual
FR064	PDOM2022NLD0041J	G	H	G_10	H_01	Allosome	K = 6	-0.019295	Individual
FR048	PDOM2022NLD0041J	G	H	G_04	H_01	Allosome	K = 7	-0.035628	Individual
FR061	PDOM2022NLD0041J	G	H	G_08	H_01	Allosome	K = 2	 0.002045	Individual
FR048	PDOM2022NLD0041J	G	H	G_04	H_01	Autosomes	K = 2	-0.002623	Individual
FR050	PDOM2022NLD0041J	G	H	G_06	H_01	Allosome	K = 7	-0.035338	Individual
FR051	PDOM2022NLD0041J	G	H	G_07	H_01	Autosomes	K = 6	-0.000635	Individual
FR046	PDOM2022NLD0041J	G	H	G_03	H_01	Allosome	K = 6	-0.038413	Individual
FR048	PDOM2022NLD0041J	G	H	G_04	H_01	Allosome	K = 2	-0.070959	Individual
FR051	PDOM2022NLD0041J	G	H	G_07	H_01	Autosomes	K = 4	-0.000214	Individual
FR048	PDOM2022NLD0041J	G	H	G_04	H_01	Allosome	K = 5	-0.033089	Individual
FR051	PDOM2022NLD0041J	G	H	G_07	H_01	Allosome	K = 5	 0.003527	Individual
FR046	PDOM2022NLD0041J	G	H	G_03	H_01	Autosomes	K = 6	-0.000423	Individual
FR049	PDOM2022NLD0041J	G	H	G_05	H_01	Allosome	K = 5	-0.023249	Individual
FR051	PDOM2022NLD0041J	G	H	G_07	H_01	Autosomes	K = 3	-0.003035	Individual
FR050	PDOM2022NLD0041J	G	H	G_06	H_01	Autosomes	K = 7	-0.000547	Individual
FR050	PDOM2022NLD0041J	G	H	G_06	H_01	Allosome	K = 2	-0.066445	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Autosomes	K = 2	 0.001087	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Allosome	K = 3	-0.092069	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Allosome	K = 3	 0.016226	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Autosomes	K = 2	-0.007295	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Autosomes	K = 3	-0.011497	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Allosome	K = 3	 0.008062	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Allosome	K = 2	 0.018254	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Allosome	K = 2	-0.005380	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Allosome	K = 3	-0.082458	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Allosome	K = 5	-0.017341	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Autosomes	K = 7	 0.000425	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Autosomes	K = 5	 0.002454	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Autosomes	K = 2	-0.001297	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Autosomes	K = 3	-0.005135	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Allosome	K = 6	-0.013680	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Autosomes	K = 2	-0.002831	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Allosome	K = 6	 0.013019	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Allosome	K = 5	-0.014302	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Allosome	K = 7	 0.013249	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Allosome	K = 4	-0.047990	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Autosomes	K = 4	-0.004416	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Autosomes	K = 6	-0.003974	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Allosome	K = 5	 0.037195	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Autosomes	K = 3	-0.003721	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Autosomes	K = 6	-0.003171	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Allosome	K = 3	-0.032410	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Autosomes	K = 5	 0.003535	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Autosomes	K = 7	-0.011325	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Autosomes	K = 3	-0.003009	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Allosome	K = 5	 0.012661	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Autosomes	K = 6	 0.001717	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Allosome	K = 6	 0.004335	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Autosomes	K = 2	 0.003233	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Allosome	K = 3	-0.028446	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Autosomes	K = 2	-0.008497	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Autosomes	K = 7	-0.005141	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Autosomes	K = 6	-0.000974	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Autosomes	K = 6	 0.001518	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Allosome	K = 6	 0.038794	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Allosome	K = 5	 0.003060	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Autosomes	K = 3	-0.011102	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Allosome	K = 4	 0.068112	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Allosome	K = 3	-0.033696	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Autosomes	K = 4	 0.000053	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Allosome	K = 4	 0.015044	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Autosomes	K = 5	 0.000239	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Allosome	K = 2	-0.027282	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Allosome	K = 7	 0.029274	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Autosomes	K = 5	-0.001587	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Allosome	K = 4	 0.013547	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Autosomes	K = 6	-0.004591	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Autosomes	K = 4	-0.001475	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Autosomes	K = 5	 0.000032	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Allosome	K = 3	-0.078569	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Allosome	K = 4	-0.043084	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Autosomes	K = 4	 0.003585	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Allosome	K = 4	-0.000987	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Autosomes	K = 7	-0.000773	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Autosomes	K = 7	-0.002889	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Autosomes	K = 7	-0.004043	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Allosome	K = 2	-0.054576	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Allosome	K = 7	-0.012851	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Autosomes	K = 4	 0.001760	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Allosome	K = 3	 0.014261	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Allosome	K = 6	-0.039314	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Allosome	K = 7	-0.012503	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Autosomes	K = 4	-0.002931	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Autosomes	K = 2	-0.002157	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Autosomes	K = 7	 0.004875	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Autosomes	K = 5	-0.002233	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Autosomes	K = 3	-0.009496	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Autosomes	K = 5	 0.001707	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Allosome	K = 7	 0.038587	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Autosomes	K = 3	-0.001340	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Allosome	K = 6	-0.021896	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Autosomes	K = 2	-0.005058	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Autosomes	K = 4	-0.000106	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Allosome	K = 4	-0.067708	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Allosome	K = 6	-0.016388	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Autosomes	K = 6	-0.004471	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Autosomes	K = 3	-0.003826	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Allosome	K = 5	-0.037467	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Autosomes	K = 6	 0.008181	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Autosomes	K = 7	-0.001070	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Allosome	K = 2	-0.017449	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Allosome	K = 7	 0.003234	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Allosome	K = 6	 0.039813	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Allosome	K = 6	 0.029526	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Autosomes	K = 5	-0.004082	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Autosomes	K = 5	-0.005895	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Allosome	K = 2	-0.065648	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Autosomes	K = 5	 0.004430	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Autosomes	K = 6	-0.000149	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Allosome	K = 7	 0.039095	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Allosome	K = 5	 0.027240	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Autosomes	K = 4	 0.002391	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Autosomes	K = 2	-0.009179	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Autosomes	K = 7	 0.002001	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Allosome	K = 7	-0.021666	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Allosome	K = 3	-0.073628	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Autosomes	K = 4	-0.006218	Individual
FR041	PDOM2022NLD0042M	G	H	G_01	H_02	Allosome	K = 6	-0.014878	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Allosome	K = 7	-0.015898	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Allosome	K = 5	 0.037852	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Allosome	K = 4	 0.063913	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Allosome	K = 5	-0.023059	Individual
FR044	PDOM2022NLD0042M	G	H	G_02	H_02	Autosomes	K = 3	-0.007754	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Allosome	K = 4	-0.047015	Individual
FR049	PDOM2022NLD0042M	G	H	G_05	H_02	Allosome	K = 2	 0.021503	Individual
FR064	PDOM2022NLD0042M	G	H	G_10	H_02	Allosome	K = 2	 0.026267	Individual
FR063	PDOM2022NLD0042M	G	H	G_09	H_02	Allosome	K = 4	 0.057390	Individual
FR046	PDOM2022NLD0042M	G	H	G_03	H_02	Autosomes	K = 6	-0.012105	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Autosomes	K = 3	 0.001181	Individual
FR048	PDOM2022NLD0042M	G	H	G_04	H_02	Allosome	K = 2	-0.057326	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Autosomes	K = 2	-0.001689	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Allosome	K = 2	-0.034847	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Allosome	K = 5	-0.014280	Individual
FR050	PDOM2022NLD0042M	G	H	G_06	H_02	Autosomes	K = 7	 0.002501	Individual
FR061	PDOM2022NLD0042M	G	H	G_08	H_02	Allosome	K = 7	-0.039099	Individual
FR051	PDOM2022NLD0042M	G	H	G_07	H_02	Autosomes	K = 4	 0.004460	Individual
FR061	PDOM2022NLD0043F	G	H	G_08	H_03	Allosome	K = 5	-0.051506	Individual
FR041	PDOM2022NLD0043F	G	H	G_01	H_03	Autosomes	K = 2	-0.011107	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Autosomes	K = 4	-0.001272	Individual
FR041	PDOM2022NLD0043F	G	H	G_01	H_03	Allosome	K = 4	 0.065860	Individual
FR061	PDOM2022NLD0043F	G	H	G_08	H_03	Autosomes	K = 5	 0.003197	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Autosomes	K = 5	-0.000442	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Allosome	K = 3	-0.080556	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Autosomes	K = 7	-0.003153	Individual
FR050	PDOM2022NLD0043F	G	H	G_06	H_03	Autosomes	K = 5	 0.000042	Individual
FR064	PDOM2022NLD0043F	G	H	G_10	H_03	Allosome	K = 3	-0.087851	Individual
FR044	PDOM2022NLD0043F	G	H	G_02	H_03	Allosome	K = 3	-0.017010	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Allosome	K = 7	 0.029287	Individual
FR061	PDOM2022NLD0043F	G	H	G_08	H_03	Allosome	K = 3	-0.053696	Individual
FR049	PDOM2022NLD0043F	G	H	G_05	H_03	Autosomes	K = 6	-0.001129	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Autosomes	K = 7	 0.005276	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Autosomes	K = 2	 0.001213	Individual
FR044	PDOM2022NLD0043F	G	H	G_02	H_03	Allosome	K = 2	 0.019307	Individual
FR061	PDOM2022NLD0043F	G	H	G_08	H_03	Autosomes	K = 2	-0.003060	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Allosome	K = 5	 0.044133	Individual
FR049	PDOM2022NLD0043F	G	H	G_05	H_03	Autosomes	K = 3	-0.008031	Individual
FR041	PDOM2022NLD0043F	G	H	G_01	H_03	Autosomes	K = 4	-0.003107	Individual
FR049	PDOM2022NLD0043F	G	H	G_05	H_03	Autosomes	K = 4	-0.000465	Individual
FR044	PDOM2022NLD0043F	G	H	G_02	H_03	Autosomes	K = 2	-0.005043	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Allosome	K = 3	-0.048449	Individual
FR064	PDOM2022NLD0043F	G	H	G_10	H_03	Autosomes	K = 2	-0.008890	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Autosomes	K = 5	 0.005585	Individual
FR064	PDOM2022NLD0043F	G	H	G_10	H_03	Allosome	K = 4	-0.034989	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Allosome	K = 3	-0.110608	Individual
FR050	PDOM2022NLD0043F	G	H	G_06	H_03	Allosome	K = 6	 0.017816	Individual
FR048	PDOM2022NLD0043F	G	H	G_04	H_03	Autosomes	K = 6	-0.001488	Individual
FR041	PDOM2022NLD0043F	G	H	G_01	H_03	Allosome	K = 5	 0.018626	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Allosome	K = 6	 0.025947	Individual
FR048	PDOM2022NLD0043F	G	H	G_04	H_03	Autosomes	K = 2	-0.007645	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Allosome	K = 4	-0.069846	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Allosome	K = 2	-0.092257	Individual
FR049	PDOM2022NLD0043F	G	H	G_05	H_03	Allosome	K = 3	-0.142018	Individual
FR064	PDOM2022NLD0043F	G	H	G_10	H_03	Autosomes	K = 7	-0.004305	Individual
FR049	PDOM2022NLD0043F	G	H	G_05	H_03	Autosomes	K = 2	-0.004469	Individual
FR050	PDOM2022NLD0043F	G	H	G_06	H_03	Autosomes	K = 6	 0.000925	Individual
FR061	PDOM2022NLD0043F	G	H	G_08	H_03	Autosomes	K = 3	-0.005966	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Allosome	K = 2	-0.062171	Individual
FR064	PDOM2022NLD0043F	G	H	G_10	H_03	Autosomes	K = 6	-0.004149	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Allosome	K = 4	 0.003352	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Autosomes	K = 2	-0.006799	Individual
FR049	PDOM2022NLD0043F	G	H	G_05	H_03	Allosome	K = 5	-0.069848	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Autosomes	K = 6	-0.000638	Individual
FR048	PDOM2022NLD0043F	G	H	G_04	H_03	Allosome	K = 6	 0.036548	Individual
FR050	PDOM2022NLD0043F	G	H	G_06	H_03	Autosomes	K = 4	-0.000483	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Allosome	K = 2	-0.037091	Individual
FR044	PDOM2022NLD0043F	G	H	G_02	H_03	Allosome	K = 7	-0.012888	Individual
FR041	PDOM2022NLD0043F	G	H	G_01	H_03	Allosome	K = 3	 0.010451	Individual
FR049	PDOM2022NLD0043F	G	H	G_05	H_03	Allosome	K = 6	-0.071425	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Autosomes	K = 7	 0.000820	Individual
FR041	PDOM2022NLD0043F	G	H	G_01	H_03	Autosomes	K = 3	-0.014983	Individual
FR050	PDOM2022NLD0043F	G	H	G_06	H_03	Allosome	K = 5	 0.016588	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Allosome	K = 5	 0.027460	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Autosomes	K = 5	 0.001363	Individual
FR044	PDOM2022NLD0043F	G	H	G_02	H_03	Allosome	K = 4	 0.025385	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Autosomes	K = 4	 0.005124	Individual
FR041	PDOM2022NLD0043F	G	H	G_01	H_03	Allosome	K = 7	 0.021133	Individual
FR044	PDOM2022NLD0043F	G	H	G_02	H_03	Allosome	K = 6	-0.011645	Individual
FR049	PDOM2022NLD0043F	G	H	G_05	H_03	Autosomes	K = 7	-0.001380	Individual
FR050	PDOM2022NLD0043F	G	H	G_06	H_03	Allosome	K = 4	 0.064706	Individual
FR064	PDOM2022NLD0043F	G	H	G_10	H_03	Autosomes	K = 5	-0.002275	Individual
FR049	PDOM2022NLD0043F	G	H	G_05	H_03	Allosome	K = 7	-0.069129	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Allosome	K = 6	-0.034887	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Autosomes	K = 3	-0.010246	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Allosome	K = 7	 0.045096	Individual
FR048	PDOM2022NLD0043F	G	H	G_04	H_03	Allosome	K = 4	 0.069846	Individual
FR064	PDOM2022NLD0043F	G	H	G_10	H_03	Autosomes	K = 3	-0.012400	Individual
FR044	PDOM2022NLD0043F	G	H	G_02	H_03	Autosomes	K = 6	 0.001906	Individual
FR048	PDOM2022NLD0043F	G	H	G_04	H_03	Autosomes	K = 7	-0.002961	Individual
FR048	PDOM2022NLD0043F	G	H	G_04	H_03	Autosomes	K = 4	-0.002866	Individual
FR050	PDOM2022NLD0043F	G	H	G_06	H_03	Allosome	K = 7	 0.018532	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Autosomes	K = 3	-0.002090	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Autosomes	K = 6	 0.004529	Individual
FR061	PDOM2022NLD0043F	G	H	G_08	H_03	Allosome	K = 6	-0.052715	Individual
FR044	PDOM2022NLD0043F	G	H	G_02	H_03	Autosomes	K = 5	 0.003429	Individual
FR064	PDOM2022NLD0043F	G	H	G_10	H_03	Allosome	K = 7	 0.013079	Individual
FR061	PDOM2022NLD0043F	G	H	G_08	H_03	Allosome	K = 4	-0.013354	Individual
FR044	PDOM2022NLD0043F	G	H	G_02	H_03	Allosome	K = 5	-0.018546	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Allosome	K = 6	 0.043573	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Autosomes	K = 4	 0.000646	Individual
FR041	PDOM2022NLD0043F	G	H	G_01	H_03	Allosome	K = 6	 0.025386	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Autosomes	K = 2	-0.004027	Individual
FR044	PDOM2022NLD0043F	G	H	G_02	H_03	Autosomes	K = 4	 0.002689	Individual
FR046	PDOM2022NLD0043F	G	H	G_03	H_03	Autosomes	K = 6	-0.000188	Individual
FR050	PDOM2022NLD0043F	G	H	G_06	H_03	Autosomes	K = 3	-0.010260	Individual
FR041	PDOM2022NLD0043F	G	H	G_01	H_03	Autosomes	K = 6	-0.004239	Individual
FR048	PDOM2022NLD0043F	G	H	G_04	H_03	Autosomes	K = 3	-0.011330	Individual
FR063	PDOM2022NLD0043F	G	H	G_09	H_03	Autosomes	K = 3	-0.006960	Individual
FR061	PDOM2022NLD0043F	G	H	G_08	H_03	Allosome	K = 2	-0.021087	Individual
FR041	PDOM2022NLD0043F	G	H	G_01	H_03	Autosomes	K = 7	-0.004278	Individual
FR051	PDOM2022NLD0043F	G	H	G_07	H_03	Allosome	K = 7	-0.034539	Individual
